COMPETENCIA;IBGE;UF;MUNICIPIO;CNES;NOME_FANTASIA;RAZAO_SOCIAL;CNPJ_PROPRIO;CNPJ_MANTENEDORA;TIPO_GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP
202107;320520;ES;VILA VELHA;7890621;SAMEDIL;SAMEDIL SERVICOS DE ATENDIMENTO MEDICO S A;3,14669E+13;;M;RUA CASTELO BRANCO;795;CENTRO;29100041
202107;320480;ES;SAO JOSE DO CALCADO;3959252;LABORANALISE;LABORATORIO LABORANALISE LTDA;6,18215E+12;;M;RUA DOMINGOS MARTINS;30;CENTRO;29470000
202107;320280;ES;ITAPEMIRIM;370924;BIOCLINICO LABORATORIA DE ANALISES CLINICAS;LAFARMA LABORATORIO DE ANALISES CLINICAS LTDA;3,93576E+13;;M;ITAPEMIRIM;1541;JOACIMA;29338000
202107;320495;ES;SAO ROQUE DO CANAA;518689;MAIS SAUDE FARMA;MAIS SAUDE FARMA LTDA;3,46818E+13;;M;RUA LOURENCO ROLDI;327;SAO ROQUINHO;29665000
202107;320240;ES;GUARAPARI;2466449;UNIDADE DE SAUDE DA FAMILIA NARBAL DE PAULA COUTINHO;MUNICIPIO DE GUARAPARI;;2,71652E+13;M;RODOVIA DO SOL;S/N;SETIBA;29222360
202107;320240;ES;GUARAPARI;2652730;ASSOCIACAO PESTALOZZI DE GUARAPARI;ASSOCIACAO PESTALOZZI DE GUARAPARI;2,85657E+13;;E;AV PARANA;25;JARDIM BOA VISTA;29217030
202107;320240;ES;GUARAPARI;3011321;UNIDADE BASICA DE SAUDE BOAVENTURA DE ALMEIDA;MUNICIPIO DE GUARAPARI;;2,71652E+13;M;RUA PROJETADA;S/N;SAO MIGUEL;29227350
202107;320250;ES;IBIRACU;2402939;PRONTO ATENDIMENTO DE IBIRACU;PREFEITURA MUNICIPAL DE IBIRACU;;2,71652E+13;M;RUA MARTINS PESCADORES;S/N;PROFESSORA ERICINA;29670000
202107;320250;ES;IBIRACU;2402971;UNIDADE S RURAL DE FRANCISCO TOTOLA IBIRACU;PREFEITURA MUNICIPAL DE IBIRACU;;2,71652E+13;M;FRANCISCO TOTOLA;S/N;ZONA RURAL;29670000
202107;320250;ES;IBIRACU;2403005;UNIDADE S RURAL DE PEDRO PALACIOS IBIRACU;PREFEITURA MUNICIPAL DE IBIRACU;;2,71652E+13;M;PEDRO PALACIOS;S/N;ZONA RURAL;29670000
202107;320255;ES;IBITIRAMA;427977;ELEOCLIN;ELEOCLIN CENTRO MEDICO E ODONTOLOGICO LTDA;3,0713E+13;;M;ANISIO FERREIRA DA SILVA;90;CENTRO;29540000
202107;320250;ES;IBIRACU;2403056;UNIDADE S RURAL DE SANTO ANTONIO IBIRACU;PREFEITURA MUNICIPAL DE IBIRACU;;2,71652E+13;M;SANTO ANTONIO;S/N;ZONA RURAL;29670000
202107;320360;ES;MUCURICI;2707543;UNIDADE SANITARIA DE AGUA BOA;PREFEITURA MUNICIPAL DE MUCURICI;;2,71741E+13;M;RUA ITAPEMERIM;S/N;AGUA BOA;29880000
202107;320245;ES;IBATIBA;50520;CLINICA AQUARIUS;CLINICA MEDICAL LIMA EIRELI;3,58576E+13;;M;MANOEL ALCANTARA DE OLIVEIRA;93;BOA ESPERANCA;29395000
202107;320332;ES;MARATAIZES;373974;FISIO VIDA;FISIO VIDA EIRELI;3,62058E+13;;M;ATALIBA;S/N;BOA VISTA DO SUL;29345000
202107;320410;ES;PINHEIROS;604860;FARMACIA DO TRABALHADOR CAPIXABA;FARMACIA LAZARO BERGAMIM LTDA;3,98557E+13;;M;PRACA GOVERNADOR LACERDA DE AGUIAR;39;CENTRO;29980000
202107;320320;ES;LINHARES;2403706;UNIDADE DE SAUDE HUMAITA;LINHARES;;2,71674E+13;M;RUA PRINCIPAL;S/N;HUMAITA;29900970
202107;320320;ES;LINHARES;2449269;UNIDADE DE SAUDE PONTAL DO IPIRANGA LUIZ CANDIDO DURAO;LINHARES;;2,71674E+13;M;AVENIDA JUPITER;S/N;PONTAL DO IPIRANGA;29900070
202107;320320;ES;LINHARES;2465841;UNIDADE DE SAUDE REGENCIA GLAUDISON ELIAS CALIMAN;LINHARES;;2,71674E+13;M;RUA LIRIO DE OLIVEIRA;S/N;REGENCIA;29900970
202107;320320;ES;LINHARES;2465892;UNIDADE DE SAUDE TRES BARRAS MARCIA MARIA DA SILVA COLTO;LINHARES;;2,71674E+13;M;RUA JONAS LOPES;S/N;TRES BARRAS;29907140
202107;320320;ES;LINHARES;2465914;UNIDADE DE SAUDE DESENGANO JOAO FAVALESSA;LINHARES;;2,71674E+13;M;RUA PRINCIPAL;S/N;DESENGANO;29900070
202107;320320;ES;LINHARES;2465930;UNIDADE DE SAUDE PEROBAS;LINHARES;;2,71674E+13;M;ESTRADA DE REGENCIA;S/N;PEROBAS;29900070
202107;320510;ES;VIANA;9848541;CAF VIANA;CENTRO DE ABASTECIMENTO FARMACEUTICO;;2,71655E+13;M;AVENIDA GUARAPARI;S/N;AREINHA;29137110
202107;320530;ES;VITORIA;9847863;CLINICA NEUROLOGICA;CLINICA NEUROLOGICA LTDA;3,28881E+13;;M;RUA PROFESSOR ALMEIDA COUSIN;125;ENSEADA DO SUA;29050565
202107;320320;ES;LINHARES;9821759;TAMIRIS MOTTA PEROBA DOS REIS;TAMIRIS MOTTA PEROBA DOS REIS;;;M;AV JOAO FELIPE CALMON;1244;CENTRO;29900010
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3994260;FABIOLA DE FREITAS MORAES;FABIOLA DE FREITAS MORAES;;;M;RUA ANTONIO CAETANO GONCALVES;2;GILBERTO MACHADO;29303060
202107;320470;ES;SAO GABRIEL DA PALHA;9828966;ORALCLIN;ORALCLIN ODONTOLOGIA E SAUDE LTDA;3,09403E+13;;M;IVAN LUIZ BARCELLOS;150;GLORIA;29780000
202107;320060;ES;ARACRUZ;9691111;UNIDADE DE PRONTO ATENDIMENTO 24H VILA RICA;PREFEITURA MUNICIPAL DE ARACRUZ;;2,71427E+13;M;RUA PADRE LUIZ PARENZI;S/N;VILA RICA;29194106
202107;320265;ES;IRUPI;9811680;GEISI PSICO;GEISILANE VAROTO LOMAR 12347409743;3,36653E+13;;M;JALMAS GOMES DE FREITAS;591;CENTRO;29398000
202107;320530;ES;VITORIA;6906656;ACACCI;ASSOCIACAO CAPIXABA CONTRA O CANCER INFANTIL;3,17303E+13;;E;RUA DOMINGOS POVOA LEMOS;297;JARDIM CAMBURI;29090080
202107;320530;ES;VITORIA;3108112;SANTA URSULA DIAGNOSTICOS;SANTA URSULA DIAGNOSTICOS LTDA;3,96172E+13;;E;RUA JOSE DE ALMEIDA REBOUCAS;35;MATA DA PRAIA;29066150
202107;320130;ES;CARIACICA;9914862;CENTRO DE REFERENCIA DA VISAO;CENTRO DE RETINA E VITREO CONSULTORIA E SERVICOS MEDICOS LT;1,51213E+13;;M;MERIDIONAL;200;ALTO LAJE;29151920
202107;320390;ES;NOVA VENECIA;2485060;UNIDADE DE SAUDE DA FAMILIA JOSE FERREIRA MACHADO;PREFEITURA MUNICIPAL DE NOVA VENECIA;;2,71674E+13;M;RUA PRINCIPAL;S/N;CEDROLANDIA;29830000
202107;320390;ES;NOVA VENECIA;2485095;POSTO DE SAUDE CECILIA JACOB BORGES;PREFEITURA MUNICIPAL DE NOVA VENECIA;;2,71674E+13;M;RUA PRINCIPAL;S/N;SAO LUIZ REIS;29830000
202107;320390;ES;NOVA VENECIA;2485125;UNIDADE BASICA DE SAUDE DA FAMILIA CARLOS SCHERRER NETO;PREFEITURA MUNICIPAL DE NOVA VENECIA;;2,71674E+13;M;RUA PABLO;S/N;SAO CRISTOVAO;29830000
202107;320150;ES;COLATINA;2629771;ANDRE CARLOS DE AMORIM PIMENTEL;ANDRE CARLOS DE AMORIM PIMENTEL;;;M;RUA CASSIANO CASTELO;1;CENTRO;29700060
202107;320150;ES;COLATINA;2628309;CARMEM MARIA SOARES BENEZATH;CARMEM MARIA SOARES BENEZATH;;;M;R MOACIR AVIDOS;340;ESPLANADA;29702030
202107;320150;ES;COLATINA;2628503;CONSULTORIO DRA SURLE;SURLE SOUZA LEMOS RIBEIRO;;;M;AV SILVIO AVIDOS;885;SAO SILVANO;29703100
202107;320150;ES;COLATINA;2628600;PEDRO AFONSO TRENTO;PEDRO AFONSO TRENTO;;;M;RUA DOM PEDRO II;277;ESPLANADA;29702040
202107;320150;ES;COLATINA;2629747;PAULO ROBERTO FOLETTO;PAULO ROBERTO FOLETTO;;;M;RUA DOM PEDRO II;277;ESPLANADA;29702715
202107;320150;ES;COLATINA;2709333;JOCIMAR TAMANINI;JOCIMAR TAMANINI;;;M;RUA DOM PEDRO II;277;ESPLANADA;29702715
202107;320520;ES;VILA VELHA;9862013;AVANCAR;VILA VELHA SERVICOS MEDICOS LTDA;1,26445E+13;;M;DO SOL;2070;PRAIA DE ITAPARICA;29102020
202107;320240;ES;GUARAPARI;2357798;MARIA DE FATIMA BENINE BECHARA;MARIA DE FATIMA BENINE BECHARA;;;M;RUA JOSE BARCELLOS DE MATOS ED MARINA CENTER;S/N;CENTRO;29200615
202107;320240;ES;GUARAPARI;9892788;JULIANA FURTADO;JULIANA FURTADO;;;M;AVENIDA DAVINO MATTOS;55;CENTRO;29200430
202107;320320;ES;LINHARES;9868739;LUCIA MARQUES DE OLIVEIRA DIAS;LUCIA MARQUES DE OLIVEIRA DIAS;;;M;AVENIDA CEREJEIRAS;280;MOVELAR;29906015
202107;320320;ES;LINHARES;9876227;LOVATTI SERVICOS MEDICOS;LOVATTI SERVICOS MEDICOS;2,69006E+13;;M;AV PRESIDENTE VARGAS;1220;CENTRO;29900210
202107;320465;ES;SAO DOMINGOS DO NORTE;6657958;ESF FRANCISCO ARAGAO;PREFEITURA MUNICIPAL DE SAO DOMINGOS DO NORTE;;3,63503E+13;M;RODOVIA GETTER LOPES DE FARIAS;S/N;NITEROI;29745000
202107;320530;ES;VITORIA;5212456;CHRISTIANY PAULI SCARPAT NASCIMENTO;CHRISTIANY PAULI SCARPAT NASCIMENTO;;;M;RUA DESEMBARGADOR SAMPAIO;40;PRAIA DO CANTO;29060140
202107;320320;ES;LINHARES;9955933;CLINICA ESTETICA NEW FACE LTDA;NEW FACE ESTETICA;3,35523E+13;;M;AV PRESIDENTE GETULIO VARGAS SALA 314;1220;CENTRO;29900215
202107;320150;ES;COLATINA;3077101;IOFIS FISIO FONO;A D SERVICOS MEDICOS E FISIOTERAPICOS S C LTDA;3,67164E+12;;M;CARLOS GERMANO NAUMANN;267;CENTRO;29700030
202107;320140;ES;CASTELO;3082830;FERNANDO LUIS RIBEIRO NUNES;FERNANDO LUIS RIBEIRO NUNES;;;M;RUA CARLOS LOMBA;233;CENTRO;29360000
202107;320140;ES;CASTELO;3082822;JAQUELINE VIEIRA CALIMAN;JAQUELINE VIEIRA CALIMAN;;;M;RUA CARLOS LOMBA;233;CENTRO;29360000
202107;320140;ES;CASTELO;3082873;KARINA NUNES PONZO BOURGUIGNON;KARINA NUNES PONZO BOURGUIGNON;;;M;RUA CARLOS LOMBA;233;CENTRO;29360000
202107;320500;ES;SERRA;9980687;PILATES DANI IGREJA;DANIELLE IGREJA MATTEDI;1,52861E+13;;M;RUA EUCLIDES DA CUNHA;166;PARQUE RESIDENCIAL L;29165310
202107;320320;ES;LINHARES;6768326;CLINICA ALINI BITTI;CLINICA ALINI BITTI LRDA ME;2,77338E+13;;M;AVENIDA PRESIDENTE VARGAS;1220;CENTRO;29900521
202107;320320;ES;LINHARES;6783996;OTORRINO CLINICA LINHARES;OTORRINO CLINICA LINHARES LTDA;7,61511E+12;;M;AV PRESIDENTE GETULIO VARGAS;1220;CENTRO;29900210
202107;320320;ES;LINHARES;6341489;MEDLIN SERVICOS MEDICOS LTDA;MEDLIN SERVICOS MEDICOS LTDA;1,09638E+13;;M;AV NICOLA BIANCARD;1093;CENTRO;29901200
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;7150199;GASTROSUL;ENDOSUL ENDOSCOPIA DIGESTIVA SUL CAPIXABA LTDA ME;1,56961E+13;;M;RUA DOUTOR JOSE PAES BARRETO;109;CENTRO;29300045
202107;320380;ES;MUQUI;7156227;SECRETARIA MUNICIPAL DE SAUDE;PREFEITURA MUNICIPAL DE SAUDE;;2,70824E+13;M;RUA CEL MATHEUS PAIVA;S/N;SANTO AGOSTINHO;29480000
202107;320500;ES;SERRA;7155212;CENTRO DE CIRURGIA E COLOPROCTOLOGIA;CENTRO DE CIRURGIA E COLOPROCTOLOGIA LTDA;9,48122E+12;;E;RODOVIA GOVERNADOR MARIO COVAS;591;BOA VISTA II;29161001
202107;320150;ES;COLATINA;7293127;CLINICA MEDICA SANTO EXPEDITO LTDA ME;CLINICA MEDICA SANTO EXPEDITO LTDA ME;1,13892E+13;;M;RUA AURELIO GATTI;12;ESPLANADA;29702120
202107;320150;ES;COLATINA;7292929;CLINICA REUMATOLOGICA SAO VICENTE;SEBASTIAO CAMILLO DE ARAUJO FILHO;9,01823E+12;;M;SILVIO AVIDOS;215;LACE;29703070
202107;320520;ES;VILA VELHA;6376932;CARLOS ROBERTO SIQUEIRA DE SOUZA;CARLOS ROBERTO SIQUEIRA DE SOUZA;;;M;AVENIDA DOUTOR OLIVIO LIRA;353;PRAIA DA COSTA;29101010
202107;320425;ES;PONTO BELO;7216319;LABORATORIO ALIANCA;IDELFONSO MACIEL KRETLI ME;1,14268E+13;;M;RUA BOA VISTA;125;CENTRO;29885000
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;7290047;CARLA ROBERTA DO NASCIMENTO VARGAS;CARLA ROBERTA DO NASCIMENTO VARGAS;;;M;RUA CAPITAO DESLANDES;49;CENTRO;29300190
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;7290055;CENTRO DE ATIVIDADES JONES DOS SANTOS NEVES;SERVICO SOCIAL DA INDUSTRIA;3,81048E+12;;M;RUA DOMINGOS DADALTO;S/N;MONTE CRISTO;29309470
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;7290071;MARILENE DA HORA SOUZA;MARILENE DA HORA SOUZA;;;M;RUA CAPITAO DESLANDES;49;CENTRO;29300190
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;7293003;UNIMED SAUDE OCUPACIONAL;UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MEDICO;3,2441E+13;;M;RUA ALBANO CUSTODIO;103;GILBERTO MACHADO;29303370
202107;320140;ES;CASTELO;6714773;CASTELO SAUDE;CASTELO SAUDE S S LTDA;1,3306E+13;;M;AVENIDA NOSSA SENHORA DA PENHA;191;CENTRO;29360000
202107;320490;ES;SAO MATEUS;6713890;CONSULTRAN;H M CONSULTRAN SERVICOS MEDICOS S C LTDA;8,33575E+12;;M;RUA MANOEL ANDRADE;433;CENTRO;29930045
202107;320240;ES;GUARAPARI;6701183;MICHELE FERREIRA DA SILVA RANGEL;MICHELE FERREIRA DA SILVA RANGEL;;;M;AVENIDA FRANCISCO VIEIRA PASSOS;292;MUQUICABA;29215440
202107;320240;ES;GUARAPARI;2466368;UNIDADE DE SAUDE DA FAMILIA MARIA LUCIA C LORA;MUNICIPIO DE GUARAPARI;;2,71652E+13;M;AVENIDA SANTA CRUZ;S/N;JABARAI;29220400
202107;320500;ES;SERRA;6478131;LABORATORIO BAPTISTA SERRA;LABORATORIO BAPTISTA DE ANALISES CLINICAS LTDA EPP;2,85437E+13;;M;RUA COELHO NETO;1150;JARDIM LIMOEIRO;29164045
202107;320530;ES;VITORIA;7117248;CRISTINA HELENA BANHOS FERREIRA;CRISTINA HELENA BANHOS FERREIRA;;;M;RUA JOSE ALEXANDRE BUAIZ;300;ENSEADA DO SUA;29050545
202107;320530;ES;VITORIA;7117299;FIRMINO BASTOS VALBAO NETO;FIRMINO BASTOS VALBAO NETO;;;M;AVENIDA NOSSA SENHORA DA PENHA;565;SANTA LUCIA;29055250
202107;320405;ES;PEDRO CANARIO;6473997;FARMACIA BASICA;PREFEITURA MUNICIPAL DE PEDRO CANARIO;;2,85399E+13;M;AV JOSE JESUINO DA ROCHA;369;CENTRO;29970000
202107;320410;ES;PINHEIROS;6489117;UNIDADE SAUDE DA FAMILIA GALILEIA;PREFEITURA MUNICIPAL DE PINHEIROS;;2,71741E+13;M;RUA DEDINHO;S/N;GALILEIA;29980000
202107;320320;ES;LINHARES;7155360;CCO CENTRO CLINICO EM OTORRINOLARINGOLOGIA E AUDIOLOGIA;NEOCLINICA LINHARES EIRELI;1,50617E+13;;M;AV PREFEITO SAMUEL BATISTA CRUZ;2801;NOSSA SENHORA DA CON;29900520
202107;320040;ES;ANCHIETA;7155301;COA CENTRO ODONTOLOGICO DE ANCHIETA LTDA ME;COA CENTRO ODONTOLOGICO DE ANCHIETA LTDA ME;2,5163E+13;;M;RUA DUQUE DE CAXIAS;S/N;CENTRO;29230000
202107;320520;ES;VILA VELHA;6491855;CLINICA DE FISIOTERAPIA NEONATAL E PEDIATRICA;CLINICA DE FISIOTERAPIA NEONATAL E PEDIATRICA C T LTDA;1,09314E+13;;M;SETE DE SETEMBRO;174;CENTRO;29100301
202107;320520;ES;VILA VELHA;6491871;MARCELO MOTA GODINHO;MARCELO MOTA GODINHO;;;M;AVENIDA CHAMPAGNAT;501;PRAIA DA COSTA;29100010
202107;320490;ES;SAO MATEUS;6478387;U T R S SAO MATEUS;UNIDADE DE TERAPIA RENAL SUBSTITUTIVA DE SAO MATEUS LTDA M;8,05505E+12;;E;DOIS;S/N;RESIDENCIAL PARQUE W;29938030
202107;320506;ES;VENDA NOVA DO IMIGRANTE;6497020;CONSULTORIO ODONTOLOGICO JOAO PAULO ZANELATO;JOAO PAULO ZANELATO;;;M;RUA DOM JOAO BATISTA;178;VILA BETANIA;29375000
202107;320506;ES;VENDA NOVA DO IMIGRANTE;6497128;LAURA INES ALTOE TARGA;LAURA INES ALTOE TARGA;;;M;AVENIDA DOMINGOS PERIM;234;CENTRO;29375000
202107;320040;ES;ANCHIETA;7146558;SAMU 192 ESPIRITO SANTO B 84;SECRETARIA DE ESTADO DA SAUDE;;2,70806E+13;E;RUA JABAQUARA;S/N;NOVA ESPERANCA;29236990
202107;320160;ES;CONCEICAO DA BARRA;7141890;SECRETARIA MUNICIPAL DE SAUDE DE CONCEICAO DA BARRA;PREFEITURA MUNICIPAL DE CONCEICAO DA BARRA;;2,71741E+13;M;RUA ITALO BENSO;735;CENTRO;29960000
202107;320150;ES;COLATINA;6481248;CLINICA PRO VIDA;NEUROCARDIO CLINICA S C LTDA;5,03042E+12;;M;RUA VIRGILIO GOMES BARRETO;349;VILA NOVA;29702090
202107;320150;ES;COLATINA;6481264;JULIANA STEFENONI ARRIVABENE;JULIANA STEFENONI ARRIVABENE;;;M;AVENIDA GETULIO VARGAS;500;CENTRO;29700100
202107;320150;ES;COLATINA;6481280;D BERNARDINA ORTOPEDIA LTDA;D BERNARDINA ORTOPEDIA LTDA;1,15674E+13;;M;ANGELO GIUBERTI;137;VILA NOVA;29702060
202107;320500;ES;SERRA;7141521;SAMU 192 ESPIRITO SANTO A 40;SECRETARIA DE ESTADO DA SAUDE;;2,70806E+13;E;RUA GUAIRA;S/N;BARCELONA;29166062
202107;320530;ES;VITORIA;7137702;SO3 ASSESSORIA OCUPACIONAL LTDA;SO3 ASSESSORIA OCUPACIONAL LTDA;3,63285E+13;;M;RUA DIONISIO ROSENDO;52;CENTRO;29010100
202107;320500;ES;SERRA;7141556;SAMU 192 ESPIRITO SANTO B 46;SECRETARIA DE ESTADO DA SAUDE;;2,70806E+13;E;AV TALMA RODRIGUES RIBEIRO;S/N;PORTAL DE JACARAIPE;29173095
202107;320500;ES;SERRA;7141564;SAMU 192 ESPIRITO SANTO B 42;SECRETARIA DE ESTADO DA SAUDE;;2,70806E+13;E;AVENIDA NORTE SUL;S/N;CARAPINA;29166062
202107;320530;ES;VITORIA;7151152;CENTRAL DE REGULACAO DE CONSULTAS E EXAMES DE ESPECIALIDADES;MUNICIPIO DE VITORIA;;2,71421E+13;M;AVENIDA MARECHAL MASCARENHAS DE MORAES;1285;FORTE SAO JOAO;29060160
202107;320405;ES;PEDRO CANARIO;6546048;SECRETARIA DE SAUDE PEDRO CANARIO;SECRETARIA DE SAUDE PEDRO CANARIO;;2,85399E+13;M;RUA SAO PAULO;220;BOA VISTA;29970000
202107;320334;ES;MARECHAL FLORIANO;7139047;SAMU 192 ESPIRITO SANTO B 62;SECRETARIA DE ESTADO DA SAUDE;;2,70806E+13;E;RUA ARMANDO WASH;S/N;VALE DAS PALMAS;29255000
202107;320520;ES;VILA VELHA;6423930;ODONTO SCAN VILA VELHA FILIAL 05;ODONTO SCAN CENTRO DE RADIOLOGIA E IMAGENS EM ODONTOLOGIA LT;5,04193E+12;;M;DR OLIVIO LIRA;353;PRAIA DA COSTA;29101950
202107;320040;ES;ANCHIETA;7131488;FELIPE SANTOS DE OLIVEIRA;FELIPE SANTOS DE OLIVEIRA;;;M;RUA DUQUE DE CAXIAS;S/N;CENTRO;29230000
202107;320140;ES;CASTELO;7079435;ROGER LUIZ DE OLIVEIRA COSTA;ROGER LUIZ DE OLIVEIRA COSTA;;;M;RUA ANTONIO BENTO;112;CENTRO;29360000
202107;320380;ES;MUQUI;7083971;UNIDADE DE VIGILANCIA EM SAUDE;PREFEITURA MUNICIPAL DE MUQUI;;2,70824E+13;M;RUA CEL MATHEUS PAIVA;S/N;SANTO AGOSTINHO;29480000
202107;320455;ES;SANTA MARIA DE JETIBA;6575021;ESF SAO SEBASTIAO DE BELEM E RIO DAS PEDRAS;US DE BELEM SANTA MARIA DE JETIBA ES;;3,63884E+13;M;ROD AFONSO SCHWAB;S/N;SAO SEBASTIAO DO BEL;29645000
202107;320230;ES;GUACUI;7086474;ESF DR ILO MIRANDA BASTOS;MUNICIPIO DE GUACUI;;2,71741E+13;M;AVENIDA AGENOR LUIS THOME;S/N;CENTRO;29560000
202107;320260;ES;ICONHA;6550584;FARMACIA MUNICIPAL;UNIDADE DE ASSISTENCIA FARMACEUTICA UAF;;2,71656E+13;M;RUA MUNIZ FREIRE;65;CENTRO;29280000
202107;320530;ES;VITORIA;6570321;CINTHIA SANT ANA;CINTHIA SANT ANA;;;M;RUA MARIA AUXILIADORA GOMES SALOMAO;116;JARDIM CAMBURI;29090740
202107;320530;ES;VITORIA;6570380;FABRICIA GASPARINI;FABRICIA GASPARINI;;;M;AVENIDA JERONIMO VERVLOET;35;GOIABEIRAS;29070350
202107;320530;ES;VITORIA;6574815;CLAUDIA KOHLER CLINICA MEDICA;CLAUDIA KOHLER CLINICA MEDICA S S LTDA;2,64222E+13;;M;RUA JOSE ALEXANDRE BUAIZ;190;ENSEADA DO SUA;29045545
202107;320130;ES;CARIACICA;6630979;SABRINA PEVIDOR DIAS COSMO;SABRINA PEVIDOR DIAS COSMO;;;M;RUA JOSE VIEIRA GOMES;15;CAMPO GRANDE;29146410
202107;320500;ES;SERRA;6631959;INSTITUTO DE OLHOS VITORIA APART HOSPITAL;CESAR RONALDO VIEIRA GOMES FILHO;8,74932E+12;;M;ROD BR 101 NORTE KM 02;S/N;BOA VISTA;29161001
202107;320060;ES;ARACRUZ;6644678;CENTRO DE ATENCAO PSICOSSOCIAL CAPS II;PREFEITURA MUNICIPAL DE ARACRUZ;;2,71427E+13;M;RUA ERNESTO MAIOLI;4;BELA VISTA;29192084
202107;320320;ES;LINHARES;7095937;ODONTO VIX DENTISTAT ASSOCIADOS;ODONTO VIX DENTISTAT ASSOCIADOS LTDA;3,49313E+12;;M;AVENIDA NICOLA BIANCARDI;883;CENTRO;29900206
202107;320520;ES;VILA VELHA;6652603;SHEILA STEIN ALVES;SHEILA STEIN ALVES;;;M;RUA CAROLINA LEAL;289;JABURUNA;29100637
202107;320530;ES;VITORIA;6651232;SESI SAUDE OSWALDO DUARTE MARQUES;SERVICO SOCIAL DA INDUSTRIA;3,81048E+12;;M;RUA CANDIDO PORTINARI;27;SANTA LUIZA;29045415
202107;320530;ES;VITORIA;6651321;IMUNOMED ESPECIALIDADES E CLINICA DE INFUSAO;IMUNOMED CLINICA DE INFUSAO E ESPECIALIDADES LTDA;3,93875E+13;;E;RUA CONSTANTE SODRE;750;SANTA LUCIA;29056310
202107;320245;ES;IBATIBA;2448203;HOSPITAL DE IBATIBA;HOSPITAL NOSSA SENHORA DA PENHA LTDA;2,83944E+13;;M;DAVI GOMES DE OLIVEIRA;120;NOVO HORIZONTE;29395000
202107;320520;ES;VILA VELHA;6784984;LEILA MARIA FARIAS;LEILA MARIA FARIAS;;;M;RUA HENRIQUE MOSCOSO;717;CENTRO;29100021
202107;320530;ES;VITORIA;6785891;LAURENTINO BICCAS JUNIOR;LAURENTINO BICCAS JUNIOR;;;M;RUA ALEIXO NETTO;56;SANTA LUCIA;29056100
202107;320530;ES;VITORIA;7224567;DR LUCIANO MORAIS CIRURGIA VASCULAR E ANGIOLOGIA;DR LUCIANO MORAIS CIRURGIA VASCULAR E ANGIOLOGIA LTDA;1,43631E+13;;M;RUA CONSTANTE SODRE;750;SANTA LUCIA;29055420
202107;320320;ES;LINHARES;7899882;LUCIANA OLIVEIRA MELGACO;LUCIANA OLIVEIRA MELGACO;;;M;RUA RUFINO DE CARVALHO;1254;CENTRO;29900222
202107;320320;ES;LINHARES;7123477;ELISABETH LIMA MARQUES DE AGUIAR BARBOZA;ELISABETH LIMA MARQUES DE AGUIAR BARBOZA;;;M;RUA CONCEICAO;146;CENTRO;29900320
202107;320490;ES;SAO MATEUS;7124309;ORTOSAM ORTOPEDIA E TRAUMATOLOGIA SAO MATEUS S S;ORTOSAM ORTOPEDIA E TRAUMATOLOGIA SAO MATEUS S S LTDA;1,36646E+13;;M;RUA CORONEL CONSTANTINO CUNHA;1681;FATIMA;29933530
202107;320510;ES;VIANA;7128762;SAMU 192 ESPIRITO SANTO B 58;SECRETARIA DE ESTADO DA SAUDE;;2,70806E+13;E;RUA 16;S/N;ARLINDO VILASCHI;29130915
202107;320040;ES;ANCHIETA;6403298;DUO MED;DUO MED CONSULTORIO MEDICO LTDA ME;1,08662E+13;;M;RUA COSTA PEREIRA;270;CENTRO;29230000
202107;320210;ES;ECOPORANGA;2484765;UNIDADE SANITARIA DE ECOPORANGA;PREFEITURA MUNICIPAL DE ECOPORANGA;;2,71673E+13;M;AV FLORIANO RUBIM;S/N;CENTRO;29850000
202107;320150;ES;COLATINA;6407439;OTOCLINICA COLATINA LTDA;OTOCLINICA COLATINA LTDA;1,06395E+13;;M;OVIDIO VITALI;68;FAZENDA VITALI;29707035
202107;320420;ES;PIUMA;5043077;LUIZ CEZAR FERREIRA MATHIAS;LUIZ CEZAR FERREIRA MATHIAS;;;M;AVENIDA ISAIAS SCHERRER;73;CENTRO;29285000
202107;320260;ES;ICONHA;7316399;LABORATORIO DE ANALISES CLINICAS DR ANIBAL MATHIAS;ANIBAL FERREIRA MATHIAS ME;1,02353E+13;;M;AV DANILO MONTEIRO DE CASTRO;193;CENTRO;29280000
202107;320320;ES;LINHARES;7307322;MARIA DAS GRACAS FRIGI RIGONI;MARIA DAS GRACAS FRIGI RIGONI;;;M;AV COMENDADOR RAFAEL;1245;CENTRO;29900050
202107;320320;ES;LINHARES;7307438;NORO CLINICA DE ODONTOLOGIA;NORO CLINICA DE ODONTOLOGIA LTDA ME;1,14081E+12;;M;RUA NICOLA BIANCARDI;1165;CENTRO;29900070
202107;320320;ES;LINHARES;7309538;ROBSON SPINASSE;ROBSON SPINASSE;;;M;PRACA NESTOR GOMES;152;CENTRO;29900300
202107;320320;ES;LINHARES;7309686;NUCLEO ELA CLINICA;NUCLEO ELA CLINICA LTDA ME;1,69611E+13;;M;AV PRESIDENTE VARGAS;1220;CENTRO;29900394
